tumor_id,closest_fetal_sample,distance,stage,tissue,mean_TPM
2298,105,23.331434218424977,,,
2299,32,27.33954350569893,,,
2300,79,29.92535078147692,,,
2301,101,23.99936178037185,,,
2302,74,27.419678100060043,,,
2303,32,26.499641851452008,,,
2304,40,27.906249328245107,,,
2305,52,24.95645397382303,,,
2306,84,23.03256366446611,,,
2307,32,28.039262512862216,,,
2308,79,24.097487023754102,,,
2309,83,23.9241792422087,,,
2310,40,24.108221080795484,,,
2311,84,25.213891341167464,,,
2312,101,22.64502475770138,,,
2313,52,26.533959633243093,,,
2314,106,23.147366834875527,,,
2315,32,23.523823118416026,,,
2316,79,25.925723225756045,,,
2317,52,23.974694185608993,,,
2318,9,29.404837734006843,,,
2319,32,24.10365196139886,,,
2320,40,26.043379966168462,,,
2321,77,28.859695809109677,,,
2322,83,21.565733842971007,,,
2323,40,21.60481058388008,,,
2324,36,24.590208072132974,,,
2325,84,23.982167206184176,,,
2326,53,23.003192351157953,,,
2327,32,26.35389515361806,,,
2328,83,23.728250837403635,,,
2329,83,23.52733464146956,,,
2330,36,24.17110428947852,,,
2331,79,23.87983235031912,,,
2332,40,25.750092113448858,,,
2333,79,22.481436611821437,,,
2334,36,24.89805180404171,,,
2335,84,27.39982280157878,,,
2336,52,22.980339221785584,,,
2337,33,22.20787288362614,,,
2338,101,24.79017994628459,,,
2339,32,32.31822978094099,,,
2340,74,26.01432872876227,,,
2341,74,26.74722897110857,,,
2342,79,25.99067762207827,,,
2343,52,28.64868280632765,,,
2344,43,27.897235043337485,,,
2345,83,24.1961902041202,,,
2346,101,23.438108003447837,,,
2347,33,22.51625016321447,,,
2348,33,23.153653964028546,,,
2349,40,26.53742663169587,,,
2350,12,29.11257827618101,,,
2351,79,22.50764932714595,,,
2352,32,23.87373254595196,,,
2353,33,25.89587571341168,,,
2354,32,23.494591318560857,,,
2355,102,26.28940140498414,,,
2356,105,34.966235239403744,,,
2357,32,24.985015669065728,,,
2358,74,26.44078188431996,,,
2359,79,21.447132173798877,,,
2360,83,22.44276484973142,,,
2361,32,23.50680641800585,,,
2362,113,22.83848036803993,,,
2363,52,25.016492814673335,,,
2364,32,22.532481110698264,,,
2365,106,27.9936827739878,,,
2366,106,25.28592909934048,,,
2367,74,29.05768010680475,,,
2368,102,26.38502056314504,,,
2369,83,22.56439343247467,,,
2370,36,23.053714309470315,,,
2371,32,23.416801811961747,,,
2372,32,22.9693720181405,,,
2373,32,26.339008624393703,,,
2374,84,26.50599664024282,,,
2375,52,28.266411434003324,,,
2376,36,25.873386490246585,,,
2377,101,22.068913372369302,,,
2378,32,25.393745677110086,,,
2379,52,26.757952387252413,,,
2380,83,22.35597150473531,,,
2381,32,26.423282786756904,,,
2382,82,24.884927731097076,,,
2383,79,24.800396890427066,,,
2384,32,23.858816922783944,,,
2385,79,24.337818300937737,,,
2386,36,24.043891913009485,,,
2387,83,24.157765706033125,,,
2388,40,25.023128906125123,,,
2389,79,23.459151754652574,,,
2390,83,22.148695668880265,,,
2391,102,24.662908502959166,,,
2392,74,33.90179782614127,,,
2393,36,24.241676084459716,,,
2394,32,24.749963256169643,,,
2395,52,32.09157942253351,,,
2396,43,23.99508550264013,,,
2397,36,25.615580165063335,,,
2398,12,26.998432666497077,,,
2399,36,24.757623657591875,,,
2400,9,28.46647260041872,,,
2401,84,22.055233283710137,,,
2402,44,28.075973508432316,,,
2403,32,22.598299906693402,,,
2404,83,22.825288295309765,,,
2405,32,23.070435611744813,,,
2406,79,23.28654326788444,,,
2407,79,22.324053535079585,,,
2408,84,27.503094101712783,,,
2409,79,21.50259444091557,,,
2410,32,23.054974570682216,,,
2411,33,22.625968523026234,,,
2412,83,23.066376213400737,,,
2413,32,26.36214400345102,,,
2414,51,22.6632257793352,,,
2415,79,25.661708502700712,,,
2416,79,22.512107018534568,,,
2417,36,21.55906444136494,,,
2418,79,22.999968754212414,,,
2419,83,22.678922702979243,,,
2420,40,27.17840448910624,,,
2421,51,39.05817153463826,,,
2422,79,28.80203682228209,,,
2423,83,21.746413263136937,,,
2424,32,32.818164668836,,,
2425,83,23.739276452544942,,,
2426,83,21.774598146046667,,,
2427,79,21.884783732339514,,,
2428,83,23.402092950173387,,,
2429,40,25.126194047221137,,,
2430,33,23.685596111653012,,,
2431,36,23.04051836614265,,,
2432,105,23.54458768024818,,,
2433,33,23.83457448477794,,,
2434,74,27.51330707264021,,,
2435,83,28.01317949747184,,,
2436,47,36.96499222363368,,,
2437,33,28.209182750462904,,,
2438,32,24.854555570102043,,,
2439,52,27.698499673766243,,,
2440,72,30.352270103023884,,,
2441,36,24.09579702669535,,,
2442,36,28.142257252417693,,,
2443,79,26.394511419214577,,,
2444,9,26.556405653429696,,,
2445,84,24.934915398570503,,,
2446,105,21.955189400298135,,,
2447,83,25.612068947488,,,
2448,33,26.509648083337236,,,
2449,36,27.75967502721396,,,
2450,74,29.353110323390144,,,
2451,79,23.3556039435906,,,
2452,40,23.71680951761416,,,
2453,40,23.83610494686178,,,
2454,32,28.026926405955916,,,
2455,40,21.87206768863526,,,
2456,106,23.375296951888696,,,
2457,32,22.941247887512365,,,
2458,79,28.318588146388603,,,
2459,40,25.24055986826754,,,
2460,84,23.48819777404365,,,
2461,32,23.21507408485726,,,
2462,43,28.73140873329165,,,
2463,44,30.61624860150188,,,
2464,79,27.330573635560167,,,
2465,74,28.410865052104903,,,
2466,40,26.672864527290493,,,
2467,83,24.729061696809673,,,
2468,32,23.2230276259329,,,
2469,32,23.639489549632685,,,
2470,83,22.864227360562992,,,
2471,54,25.64029026384519,,,
2472,32,40.13731397791557,,,
2473,83,27.889014834120232,,,
2474,36,25.789668953774555,,,
2475,84,26.747461290840462,,,
2476,12,27.52478371530107,,,
2477,77,26.238434703821035,,,
2478,52,25.659906714864366,,,
2479,78,25.572312040462034,,,
2480,83,26.687256829602596,,,
2481,40,39.598126285038944,,,
2482,9,31.425371572173724,,,
2483,52,25.426674052667344,,,
2484,32,24.395192829223614,,,
2485,36,22.19243637955085,,,
2486,9,29.03200466848654,,,
2487,9,27.957022919497586,,,
2488,36,27.52443019241799,,,
2489,102,27.10690645815431,,,
2490,40,25.88466210512308,,,
2491,50,23.64486210861861,,,
2492,32,24.28446931130741,,,
2493,79,22.495221549266923,,,
2494,83,22.55171561858721,,,
2495,101,24.8117620749738,,,
2496,82,23.365722935118008,,,
2497,106,29.351284373213936,,,
2498,53,28.945481200514205,,,
2499,32,22.728897969052444,,,
2500,36,24.29707499859337,,,
2501,105,26.48029375945064,,,
2502,40,23.815590748730937,,,
2503,82,25.09002906371653,,,
2504,36,21.84135558987735,,,
2505,32,22.824301781430446,,,
2506,33,25.49052933877841,,,
2507,79,21.408997650804363,,,
2508,50,29.572967761379097,,,
2509,83,31.496145504114143,,,
2510,33,25.906088945342344,,,
2511,64,25.32145639161925,,,
2512,84,23.45489955629327,,,
2513,83,22.607193679108352,,,
2514,83,24.53903970237028,,,
2515,32,28.03406518199093,,,
2516,102,25.850969384449222,,,
2517,40,25.144421938971508,,,
2518,83,22.937186561811224,,,
2519,83,23.033302523505075,,,
2520,36,24.98723193781729,,,
2521,83,22.957183600527248,,,
2522,33,21.194635548121727,,,
2523,40,26.336016724777238,,,
2524,102,29.56647259100629,,,
2525,79,21.409842773915877,,,
2526,40,23.86123802174021,,,
2527,36,23.480993655646742,,,
2528,79,29.685531373975625,,,
2529,32,26.74630072611558,,,
2530,40,20.339005921941336,,,
2531,101,23.064172356054076,,,
2532,33,23.182948195612003,,,
2533,71,24.71679349107994,,,
2534,77,39.951651321020236,,,
2535,33,22.070014027142495,,,
2536,12,28.763336923765216,,,
2537,33,28.3833766761107,,,
2538,79,25.14901479625955,,,
2539,9,33.24816030293555,,,
2540,40,26.040031784938783,,,
2541,40,25.888345142855876,,,
2542,83,25.022290747597314,,,
2543,88,27.704788157722806,,,
2544,79,25.940079393020632,,,
2545,101,23.920073311565844,,,
2546,83,23.814139594692524,,,
2547,106,25.64348027592625,,,
2548,32,24.805217980405228,,,
2549,32,24.005425953355992,,,
2550,32,25.7947023522536,,,
2551,50,24.48162431155354,,,
2552,32,22.211783472626074,,,
2553,33,24.8159227430381,,,
2554,33,22.976879970168397,,,
2555,32,21.978986912731173,,,
2556,52,22.36224477890627,,,
2557,50,24.973363626032985,,,
2558,40,23.16982155396957,,,
2559,51,25.371239617694627,,,
2560,32,21.79620255292493,,,
2561,33,23.14399556323617,,,
2562,32,28.49064696982949,,,
2563,33,24.818144275305666,,,
2564,84,25.31887614685042,,,
2565,83,22.91743056874848,,,
2566,32,26.68807988870337,,,
2567,85,30.663916622033177,,,
2568,105,25.38692622899086,,,
2569,85,32.06066718932239,,,
2570,32,26.43554352351022,,,
2571,36,31.012897523355157,,,
2572,79,26.37090014189509,,,
2573,79,24.750522440958772,,,
2574,40,25.954699176042126,,,
2575,32,24.279985780037638,,,
2576,32,25.148371482984498,,,
2577,32,23.823071133632574,,,
2578,50,25.83421444968774,,,
2579,40,30.485567150501375,,,
2580,83,22.2136568464026,,,
2581,101,23.537215454462476,,,
2582,52,26.59469999592216,,,
2583,83,24.545763858918853,,,
2584,84,25.846050567064825,,,
2585,33,24.110993443900064,,,
2586,43,27.830711082601738,,,
2587,32,29.32585997512982,,,
2588,32,23.239129995550915,,,
2589,32,25.812983520301724,,,
2590,105,22.092517783424373,,,
2591,84,23.057317005105308,,,
2592,32,20.884858975934165,,,
2593,33,23.858055809519097,,,
2594,36,27.188974935086986,,,
2595,40,26.801619656635566,,,
2596,79,25.966536516937083,,,
2597,51,25.341228356238343,,,
2598,83,23.96014918050611,,,
2599,79,27.61386580707136,,,
2600,52,26.908782907732466,,,
2601,79,28.19855981736069,,,
2602,32,23.709640463529652,,,
2603,40,23.477546698320406,,,
2604,40,24.29704683088151,,,
2605,32,25.65849323493338,,,
2606,12,28.558469636511262,,,
2607,79,22.353477240260723,,,
2608,33,25.62035266022252,,,
2609,106,22.710309153091497,,,
2610,79,20.53108072759744,,,
2611,32,26.697129339340687,,,
2612,36,22.187408845306166,,,
2613,105,26.47448587167772,,,
2614,102,27.709381039763954,,,
2615,32,24.542986096891152,,,
2616,83,25.401709348013668,,,
2617,33,24.51641143316719,,,
2618,40,21.92607379547754,,,
2619,84,27.20295262749328,,,
2620,33,22.811446328055354,,,
2621,52,23.849585412784144,,,
2622,101,25.177861425978584,,,
2623,101,23.441041311398347,,,
2624,40,25.983278050648764,,,
2625,32,23.98464668842931,,,
2626,32,26.48419447308829,,,
2627,84,23.50007119139287,,,
2628,52,27.256824042018053,,,
2629,83,29.599207795877913,,,
2630,32,26.054192375482522,,,
2631,52,23.359743925336982,,,
2632,9,26.0506970770898,,,
2633,71,26.925328430621818,,,
2634,83,24.609907126605165,,,
2635,32,27.707529830809193,,,
2636,50,27.916406420997806,,,
2637,89,32.41032364818107,,,
2638,83,23.90380105042945,,,
2639,32,25.752867090820235,,,
2640,83,23.058684429659138,,,
2641,36,22.584304595533375,,,
2642,32,23.26152233864927,,,
2643,32,30.90161220054902,,,
2644,79,26.191539777366287,,,
2645,43,22.449659928444362,,,
2646,83,21.828507706411457,,,
2647,52,26.5216178679621,,,
2648,40,31.190781033094943,,,
2649,40,22.469579856095674,,,
2650,36,23.876192952027882,,,
2651,77,31.716439729619683,,,
2652,105,28.230698875002368,,,
2653,101,24.060365271442368,,,
2654,79,25.539502576508788,,,
2655,33,21.39102435404086,,,
2656,40,27.01631778067802,,,
2657,33,23.318351273748807,,,
2658,102,23.166476105875592,,,
2659,79,23.372151955735138,,,
2660,83,22.169939197720442,,,
2661,32,26.80132189185711,,,
2662,84,22.186480843289907,,,
2663,32,26.34938462805539,,,
2664,32,26.317943648877314,,,
2665,113,24.413412481455865,,,
2666,83,21.799394931488482,,,
2667,32,21.182049947943508,,,
2668,52,21.173298895939407,,,
2669,36,23.077638400985084,,,
2670,36,25.32379419800724,,,
2671,40,24.912060702541794,,,
2672,32,23.25950532896023,,,
2673,105,22.629438499256562,,,
2674,105,24.430537794673622,,,
2675,84,24.54450957210881,,,
2676,32,23.22144810770926,,,
2677,40,28.577376687795507,,,
2678,83,22.236760555573838,,,
2679,105,23.12411069583522,,,
2680,32,23.338716722324357,,,
2681,40,22.61742499362948,,,
2682,33,23.085872040111468,,,
2683,36,25.872698580802158,,,
2684,79,23.49193590342336,,,
2685,83,23.5939307986854,,,
2686,83,23.887364189082774,,,
2687,79,23.526151990442997,,,
2688,40,25.382139095293812,,,
2689,101,26.044971175168303,,,
2690,32,22.883296097184893,,,
2691,79,23.121642866253765,,,
2692,79,26.95803556444433,,,
2693,83,25.161567135351817,,,
2694,84,21.64688018447157,,,
2695,40,22.814397169463152,,,
2696,32,21.547071556212238,,,
2697,83,26.71285767708035,,,
2698,79,23.186749450052616,,,
2699,101,26.224966676101236,,,
2700,32,24.952666746810355,,,
2701,79,23.940012370666032,,,
2702,79,22.27205701982377,,,
2703,101,26.32971749508803,,,
2704,79,23.425606076884385,,,
2705,33,21.20636420461905,,,
2706,40,25.49250472854249,,,
2707,88,25.69615580753544,,,
2708,84,22.5886131159976,,,
2709,32,25.132481132886472,,,
2710,50,23.13361502451944,,,
2711,105,21.091872386544562,,,
2712,32,26.82107433160162,,,
2713,52,26.94145066593727,,,
2714,33,24.350520123021,,,
2715,84,22.959078616972878,,,
2716,9,27.0596083797102,,,
2717,36,23.970133625456786,,,
2718,36,23.081408454849253,,,
2719,32,25.893298400656285,,,
2720,83,23.250438451523355,,,
2721,32,28.927214569027242,,,
2722,32,23.279858762626706,,,
2723,83,22.17465577742405,,,
2724,32,26.484345578868123,,,
2725,32,23.44456690232606,,,
2726,105,21.72223168486892,,,
2727,79,21.110024275959816,,,
2728,106,26.044236093384704,,,
2729,33,26.22622563608893,,,
2730,32,24.5355096415952,,,
2731,79,22.17426366517174,,,
2732,83,20.69414598134577,,,
2733,72,33.610106678486524,,,
2734,51,22.323924910039143,,,
2735,84,25.669127035354748,,,
2736,40,24.714443645581625,,,
2737,79,23.526232674888597,,,
2738,106,23.476384052056734,,,
2739,106,27.253665617568664,,,
2740,32,24.60968775952157,,,
2741,36,22.07041889248213,,,
2742,105,24.553705102476336,,,
2743,51,28.414900365430338,,,
2744,101,24.394816529895483,,,
2745,84,24.890960491833535,,,
2746,78,23.630258718867065,,,
2747,83,24.63636100101624,,,
2748,32,22.849346311618127,,,
2749,83,25.10174606875895,,,
2750,83,21.066428487858357,,,
2751,79,24.65160589028636,,,
2752,36,25.488049705455108,,,
2753,84,24.119657297883318,,,
2754,79,22.87951434212187,,,
2755,79,24.079791546311462,,,
2756,79,23.1227472081673,,,
2757,40,23.984140070301315,,,
2758,105,23.498147252064474,,,
2759,40,24.89347314126936,,,
2760,74,30.502021818672155,,,
2761,40,21.734018239061403,,,
2762,32,24.725478563610984,,,
2763,79,21.47995238724402,,,
2764,44,27.390272229016833,,,
2765,79,23.303339883375397,,,
2766,79,28.266002299154792,,,
2767,79,28.36897703509672,,,
2768,84,25.815973555702737,,,
2769,106,26.19115587018267,,,
2770,32,20.764343545582133,,,
2771,78,25.77883868013813,,,
2772,40,23.33306872513588,,,
2773,32,26.132501913725747,,,
2774,40,26.36313412374148,,,
2775,50,25.592321146195076,,,
2776,32,27.694590326375685,,,
2777,36,24.86253459600502,,,
2778,43,26.168846504408023,,,
2779,101,26.905687108987674,,,
2780,74,27.074916108544972,,,
2781,101,22.845015249548823,,,
2782,40,23.898461228245633,,,
2783,9,26.666468043692067,,,
2784,33,21.545284553935815,,,
2785,51,28.33041312393416,,,
2786,83,22.293543871250076,,,
2787,52,31.26289951801758,,,
2788,32,26.342357824104063,,,
2789,32,22.106248849127386,,,
2790,32,23.976801721877806,,,
2791,32,22.102438949415667,,,
2792,52,33.92295974029474,,,
2793,33,22.983348288102963,,,
2794,51,28.67218965777351,,,
2795,52,22.354619635186403,,,
2796,79,26.321010108963513,,,
2797,9,26.530351247048145,,,
2798,40,23.720726958264457,,,
2799,32,23.283156553391073,,,
2800,105,27.715854074397672,,,
2801,36,27.36150358290588,,,
2802,105,29.787441450893237,,,
2803,32,28.925107351774162,,,
2804,32,25.887395729928915,,,
2805,79,21.52100610357711,,,
2806,33,25.25350882417182,,,
2807,79,26.301092008048595,,,
2808,83,23.88305966399908,,,
2809,43,23.474931688487505,,,
2810,84,25.12866827632248,,,
2811,32,25.500151492677663,,,
2812,79,28.967539957523357,,,
2813,79,23.86011038696067,,,
2814,79,25.212542731984836,,,
2815,74,25.204404879177503,,,
2816,84,22.97612286028537,,,
2817,32,26.55639026633968,,,
2818,32,29.921662717061114,,,
2819,33,26.06432895892848,,,
2820,32,23.51006084715965,,,
2821,40,23.733542936280823,,,
2822,83,25.4396425324501,,,
2823,84,23.068840058978843,,,
2824,32,24.771920374062443,,,
2825,79,21.25735459609244,,,
2826,101,22.511890553401468,,,
2827,32,25.84978527851987,,,
2828,40,21.865562706948516,,,
2829,9,29.214224009529552,,,
2830,32,30.88381848310838,,,
2831,83,25.920020639997915,,,
2832,40,25.646071758899563,,,
2833,77,25.730824523610366,,,
2834,40,28.04431723386483,,,
2835,83,23.086445576292526,,,
2836,33,24.751212116015303,,,
2837,52,31.319239595593913,,,
2838,32,29.07817861382607,,,
2839,40,24.688237213967525,,,
2840,43,33.478185349172335,,,
2841,105,23.440362289251922,,,
2842,40,25.456582308517362,,,
2843,32,23.38031519689096,,,
2844,32,25.618792851715888,,,
2845,40,30.210930342315763,,,
2846,79,24.292380929313865,,,
2847,50,27.83898597372263,,,
2848,79,21.585860684593346,,,
2849,84,23.128468447384765,,,
2850,33,20.69734705325334,,,
2851,33,25.753273705522158,,,
2852,32,23.744905224311886,,,
2853,40,37.37862007290666,,,
2854,101,24.14807597317481,,,
2855,32,24.466714972973268,,,
2856,33,22.559494049518754,,,
2857,33,23.14416070422207,,,
2858,52,33.589081823255015,,,
2859,83,26.10031887130876,,,
2860,105,29.943809139896455,,,
2861,32,25.319713556994596,,,
2862,32,26.808845962871402,,,
2863,52,34.4846761850032,,,
2864,79,21.339554152427127,,,
2865,32,23.753425727459604,,,
2866,32,28.340821827494604,,,
2867,33,29.027882451646583,,,
2868,101,25.887223565548407,,,
2869,36,24.033993939978455,,,
2870,83,24.373708517318804,,,
2871,32,21.417052192289823,,,
2872,79,24.52073444593781,,,
2873,79,23.96291634635483,,,
2874,83,22.494037287311595,,,
2875,79,24.066221572759314,,,
2876,36,25.426740074662526,,,
2877,36,23.39489885943343,,,
2878,50,22.871636895915042,,,
2879,43,25.5106828914965,,,
2880,52,24.953624988631255,,,
2881,40,33.786685178403786,,,
2882,40,22.066639545677983,,,
2883,52,33.93643277372199,,,
2884,40,24.8388198652396,,,
2885,84,22.95083766906714,,,
2886,101,24.08624175349482,,,
2887,83,20.808250607464966,,,
2888,79,21.368417810114575,,,
2889,84,25.215965151838585,,,
2890,83,24.678496026844805,,,
2891,33,22.75247468497823,,,
2892,32,26.685461973786637,,,
2893,53,26.654936275611355,,,
2894,12,33.23051450045658,,,
2895,36,22.293404184435417,,,
2896,79,24.739343119049238,,,
2897,79,26.201786173418522,,,
2898,106,24.622026204025147,,,
2899,32,33.33763115568141,,,
2900,32,43.5080971784301,,,
2901,101,35.81458850175738,,,
2902,83,21.836321660244128,,,
2903,83,23.19346507981892,,,
2904,105,22.220980266426082,,,
2905,52,28.420348871851083,,,
2906,32,24.234357077222604,,,
2907,79,23.89545587608977,,,
2908,32,24.701885970139344,,,
2909,101,24.581949893368648,,,
2910,12,26.317998194497523,,,
2911,32,23.625000805783888,,,
2912,113,27.445731279334762,,,
2913,27,28.6134594172858,,,
2914,32,25.625302784893034,,,
2915,84,21.79199439115812,,,
2916,50,25.99504220687075,,,
2917,101,23.642004774289575,,,
2918,52,22.44126902448608,,,
2919,40,27.776439478594032,,,
2920,32,23.04752912009385,,,
2921,32,24.61418071179008,,,
2922,79,21.776017323781467,,,
2923,83,21.3574628923373,,,
2924,79,22.469619666133873,,,
2925,32,27.0827855865639,,,
2926,33,27.63967789265498,,,
2927,32,22.50703942299961,,,
2928,83,23.89041025705102,,,
2929,9,27.090030476448913,,,
2930,32,25.526642209288067,,,
2931,9,27.793692415905458,,,
2932,50,23.212720544562234,,,
2933,83,24.380325334877533,,,
2934,83,22.397352827561846,,,
2935,101,25.45838051667646,,,
2936,40,26.778142228557947,,,
2937,32,26.463683087657905,,,
2938,83,22.494562035126968,,,
2939,36,25.91458297415578,,,
2940,84,25.8086569585424,,,
2941,36,22.56578574183217,,,
2942,105,22.188154405603555,,,
2943,83,26.669492480724173,,,
2944,83,23.34806451775796,,,
2945,33,23.75208437144371,,,
2946,40,22.128244143026027,,,
2947,40,31.32703198644188,,,
2948,32,25.72267387814878,,,
2949,105,24.548037285578125,,,
2950,32,25.69123623629412,,,
2951,33,23.133124463982345,,,
2952,101,23.79071702449362,,,
2953,40,27.607075788807048,,,
2954,32,26.93769167771244,,,
2955,33,24.38867609433295,,,
2956,32,22.183731479330863,,,
2957,83,27.531527268808375,,,
2958,79,23.798671653585195,,,
2959,36,24.332418797945344,,,
2960,36,20.981403170561798,,,
2961,40,23.619625595062793,,,
2962,36,23.414761079827077,,,
2963,106,25.40224558524989,,,
2964,105,30.055991104248033,,,
2965,84,26.710727678154203,,,
2966,113,22.984910703234608,,,
2967,83,24.840936299650163,,,
2968,27,27.74761192881695,,,
2969,36,27.528108834399674,,,
2970,40,22.39330449547098,,,
2971,101,22.908254312473936,,,
2972,84,23.07472108382789,,,
2973,83,26.102977163660047,,,
2974,32,23.124157152482187,,,
2975,9,30.286011194987466,,,
2976,105,22.749654707794765,,,
2977,106,28.72716666874049,,,
2978,32,31.852136067727997,,,
2979,36,22.92972840927523,,,
2980,79,20.672077175271077,,,
2981,79,23.69649739244382,,,
2982,32,23.757528611754985,,,
2983,83,22.24483161978325,,,
2984,79,23.605583469647744,,,
2985,32,27.5904305765406,,,
2986,9,25.72523953284235,,,
2987,32,28.622092327734737,,,
2988,83,22.919377981265587,,,
2989,12,25.267759843991485,,,
2990,83,23.399444088003943,,,
2991,79,23.442986865306683,,,
2992,53,26.267452207716175,,,
2993,83,24.90075931312094,,,
2994,40,27.409967567079978,,,
2995,84,21.325776267485598,,,
2996,79,23.46958646243148,,,
2997,32,26.08056124012536,,,
2998,83,22.22215302934695,,,
2999,105,27.89200255825377,,,
3000,32,25.930720041751474,,,
3001,102,23.042854121520413,,,
3002,9,27.884089079107294,,,
3003,40,25.668924491222803,,,
3004,32,24.70106242894321,,,
3005,36,25.752903586845836,,,
3006,84,24.847627559675313,,,
3007,36,25.902508274587404,,,
3008,32,23.4936954471966,,,
3009,32,22.812287928268244,,,
3010,32,21.152542815970254,,,
3011,83,26.07269153321976,,,
3012,40,22.21163997543474,,,
3013,32,24.18229850483027,,,
3014,79,23.26717423326579,,,
3015,55,27.428665080925597,,,
3016,79,19.4958231840206,,,
3017,83,23.665913200229806,,,
3018,77,30.022330296154294,,,
3019,52,27.20837120174198,,,
3020,32,25.533400557404157,,,
3021,32,23.015372141906887,,,
3022,79,24.870051577483597,,,
3023,32,23.51510224583076,,,
3024,101,23.72388724124326,,,
3025,96,31.839101529525237,,,
3026,83,23.645123769794736,,,
3027,36,29.018161676244937,,,
3028,80,26.15304256264735,,,
3029,32,35.08338336562673,,,
3030,32,21.970755700684556,,,
3031,77,28.656034602096845,,,
3032,43,24.967228531444096,,,
3033,32,36.228484059796884,,,
3034,102,23.723188321082144,,,
3035,79,27.55769148031799,,,
3036,79,24.80127075263772,,,
3037,83,23.49833648267721,,,
3038,32,24.594316176427405,,,
3039,32,32.116105651373815,,,
3040,32,24.25452154343544,,,
3041,33,24.015268296120748,,,
3042,32,24.464495515224705,,,
3043,36,24.22277737215665,,,
3044,79,22.267472120505055,,,
3045,32,24.434967327971613,,,
3046,74,26.22884188603373,,,
3047,40,27.7463372585497,,,
3048,52,29.208209811260165,,,
3049,40,26.529304420397775,,,
3050,77,28.551543849386434,,,
3051,32,28.28014225661631,,,
3052,101,24.343318512975877,,,
3053,33,22.955259215845658,,,
3054,105,23.99915324815927,,,
3055,52,24.936844632462936,,,
3056,52,25.91110806213669,,,
3057,32,24.779822526807646,,,
3058,83,25.755645738812817,,,
3059,32,27.324441859198377,,,
3060,79,23.16186486946695,,,
3061,36,23.5842037793367,,,
3062,40,22.440389982411894,,,
3063,32,22.705836475239565,,,
3064,40,21.74304638183005,,,
3065,83,23.884292652925627,,,
3066,32,23.156410047208215,,,
3067,40,21.130635490175635,,,
3068,101,25.135705692441572,,,
3069,83,23.628393476691894,,,
3070,32,24.617324230684936,,,
3071,79,24.13584713770857,,,
3072,84,24.811052307837052,,,
3073,102,28.10337791819958,,,
3074,32,26.871704317147305,,,
3075,80,25.94700461051319,,,
3076,79,20.936031380748016,,,
3077,37,25.77339929108164,,,
3078,32,31.206776531517992,,,
3079,74,38.969671710998135,,,
3080,9,27.77697223042997,,,
3081,32,26.03524394036412,,,
3082,52,22.809990247572,,,
3083,105,23.624782882300448,,,
3084,83,28.452436851107777,,,
3085,79,23.144028597978554,,,
3086,101,25.335822086376268,,,
3087,105,26.066209631910354,,,
3088,105,20.206289929678206,,,
3089,32,21.966518004926993,,,
3090,36,22.447368436270796,,,
3091,32,30.575353133595478,,,
3092,9,28.99269461702666,,,
3093,32,22.8441902269443,,,
3094,32,22.15080558430389,,,
3095,77,24.153667949735496,,,
3096,40,23.70189374192065,,,
3097,32,23.068421744121412,,,
3098,32,24.877323601886147,,,
3099,83,23.681573304921727,,,
3100,53,25.842957987257343,,,
3101,9,30.266153657926065,,,
3102,79,24.941335777434862,,,
3103,40,24.777686483282007,,,
3104,32,23.908048748995558,,,
3105,79,22.57173629596829,,,
3106,79,24.915057834749646,,,
3107,52,29.200554093242168,,,
3108,32,23.060190733220928,,,
3109,55,32.7958316327348,,,
3110,77,27.517269210939407,,,
3111,105,22.549517658878013,,,
3112,79,23.714062073571426,,,
3113,105,22.435672810277342,,,
3114,77,37.46970786670366,,,
3115,32,22.086833267470727,,,
3116,33,24.071157800620004,,,
3117,84,23.43231755698992,,,
3118,33,25.62237446080721,,,
3119,40,24.927671518808484,,,
3120,32,23.16540563070918,,,
3121,83,24.46775091267582,,,
3122,79,25.933118143563007,,,
3123,32,27.93058862223309,,,
3124,40,25.668930560017415,,,
3125,32,25.806438064609694,,,
3126,36,26.305291651806456,,,
3127,36,24.651077139943823,,,
3128,50,24.308746698388063,,,
3129,101,24.522367794545698,,,
3130,33,26.941992580055366,,,
3131,36,34.285583280605884,,,
3132,9,27.09106271634478,,,
3133,79,26.867026053995062,,,
3134,33,22.592449124906757,,,
3135,36,27.61701689608764,,,
3136,83,23.724751573321576,,,
3137,83,23.567706609259282,,,
3138,102,30.24403613256043,,,
3139,105,22.81256459754347,,,
3140,32,24.16433531382965,,,
3141,79,24.319465551821462,,,
3142,52,23.05182930766502,,,
3143,79,24.86022516083748,,,
3144,78,24.867639942894815,,,
3145,32,21.20590037867896,,,
3146,36,26.609557106096407,,,
3147,32,31.09359614990144,,,
3148,12,29.45498656584602,,,
3149,83,23.663672252642122,,,
3150,52,23.66820138027958,,,
3151,84,25.358534429453993,,,
3152,32,22.818792467628697,,,
3153,105,25.522670232495926,,,
3154,33,26.130817391148195,,,
3155,32,24.294491312373335,,,
3156,105,22.900020191071864,,,
3157,79,26.09871380081082,,,
3158,32,23.520897176058877,,,
3159,83,24.03669363697599,,,
3160,32,23.134585222538615,,,
3161,40,25.119369960240597,,,
3162,40,23.399415616669224,,,
3163,36,26.85396169428125,,,
3164,32,21.881255331006255,,,
3165,83,24.021471442214004,,,
3166,36,24.81227431194281,,,
3167,32,25.460439393681877,,,
3168,33,34.067378191803186,,,
3169,106,24.85810184547995,,,
3170,79,28.107184613564574,,,
